DATE,SCORE,SUBJECT,REVIEW,REVIEW_en 
24 de dezembro de 2017,50,Muito bom restaurante,"Restaurante com boa estrutura,excelente cardápio com qualidade excepcional dos pratos oferecidos e bom estacionamento.Bom conforto e atendimento de qualidade.","Restaurant with good structure, excellent menu with exceptional quality of the dishes offered and good parking. Good comfort and quality service."
24 de dezembro de 2017,50,MERECE!,A comida foi otima....Lagosta ( estamos no Ceara'). Comenzando com uma maravilhosa caipirinha e terminando com um bom cafe' Mesmo sendo sozinho foi atendido do jeito ecelente principalmente pelo Felipe Brito. Gente pode ir com certeza!!,"The food was great....Lobster ( we are in Ceara'). Starting with a wonderful caipirinha and ending with a good coffee' Even though he was alone, he was served excellently, especially by Felipe Brito. People can go for sure!!"
23 de dezembro de 2017,50,Melhor lugar!,"Sem nenhuma dúvida, é o melhor restaurante de Fortaleza em todos os aspectos: atendimento, comida, espaço físico.. tudo!","Without a doubt, it is the best restaurant in Fortaleza in all aspects: service, food, physical space... everything!"
22 de dezembro de 2017,40,Almoço em família.,Desde a chegada no atendimento dos vallets até o momento de ir embora o atendimento foi muito bom. Um pouco a desejar no serviço de mesa o que tira a nota máxima.,From the arrival at the valet service to the moment of leaving the service was very good. A little to be desired in the table service which takes the top marks.
22 de dezembro de 2017,40,Uma otima pizza e caipirinhas,"As pizzas tem um preço salgado, mas valem a pena pelo seu sabor. As caipirinhas tambem sao divinas. Recomendo esse restaurante.","The pizzas are expensive, but worth it for their flavor. The caipirinhas are also divine. I recommend this restaurant."
22 de dezembro de 2017,40,Fantastico,"Comida muito boa, o ambiente é muito requintado, e o atendimento foi impecável como sempre. Super recomendo.","The food was very good, the atmosphere is very refined, and the service was impeccable as always. I highly recommend."
22 de dezembro de 2017,50,Sempre maravilhoso!!,"O prato foi o camarão internacional, uma delícia como sempre. Sobremesa brownie, por que já é tradição da confraternização das amigas e há anos é o mesmo sabor, maravilhoso!","The dish was the international shrimp, delicious as always. Brownie dessert, because it's already a tradition of friends' get-togethers and it's been the same flavor for years, wonderful!"
21 de dezembro de 2017,50,Sempre de parabens,"Comida boa e farta! Atendimento excelente, de muita atencao pelo Felipe Brito! Sempre bom pra reunir os amigos e levar nossos visitantes!","Good and hearty food! Excellent service, very attentive by Felipe Brito! Always good to gather friends and take our visitors!"
21 de dezembro de 2017,40,Muito bom,Ótima localização! Cardápio muito variado. Atendimento perfeito e prato muito bem servido e gostoso!,Great location! Very varied menu. Perfect service and a very good and delicious dish!
20 de dezembro de 2017,50,Maravilhoso,"Ótima localização, atendimento e comidas maravilhoso! Ambiente bem sofisticado. Lugar top pra ir com família e fazer confraternização.","Great location, wonderful service and food! Very sophisticated atmosphere. Top place to go with family and socialize."
19 de dezembro de 2017,50,Excelente restaurante,Sempre que vou ao coco bambu sou muito bem atendida e os pratos ofertados pela casa são deliciosos e muito bem servidos. O que sou fã é o camarão internacional!!! hmmm...,Whenever I go to Coco Bamboo I am very well attended and the dishes offered by the house are delicious and very well served. What I'm a fan of is the international shrimp!!! hmmm...
17 de dezembro de 2017,50,Excelente indicação do Felipe Brito,10👍🏼👍🏼👍🏼 melhor restaurante de Fortaleza !!! Fui atendido pelo Felipe Brito com uma ótima indicação do prato .. fomos muito bem atendidos,10👍🏼👍🏼👍🏼 best restaurant in Fortaleza!!! I was attended by Felipe Brito with a great recommendation of the dish .. we were very well attended
17 de dezembro de 2017,50,Atendimento,"Atendimento do garçom Daniel foi maravilhoso, simpático, atencioso e gentil! Parabéns! Comida maravilhosa","The waiter Daniel was wonderful, friendly, attentive and kind! Congratulations! wonderful food"
16 de dezembro de 2017,50,Almoço em família,"Muito bom o atendimento da equipe, em especial Neide, Abraão e Salino. Sem contar com a qualidade das comidas e do ambiente","Very good service from the team, especially Neide, Abraão and Salino. Not to mention the quality of the food and the atmosphere."
16 de dezembro de 2017,50,Almoço,"Camarão internacional de primeira O atendimento agradável, garçom Abrãao e Sabino, ambiente familiar.","First class international shrimp The pleasant service, waiter Abraao and Sabino, family atmosphere."
14 de dezembro de 2017,50,Confraternização do Kumon Meireles,Foi maravilhoso o antendimento as comidas e as bebidas bem geladinhas tudo perfeito quem nos atendeu foi o garçom Felipe Brito.,"The service was wonderful, the food and drinks were very cold, everything was perfect, who served us was the waiter Felipe Brito."
13 de dezembro de 2017,50,P E R F E I T O,"A Palavra é gratidao... Meu Deus como fomos bem atendidos, impecável, do início ao fim!!! Vale muito mais a pena ir neste Coco Bambu e evitar o Beira mar!!!","The Word is gratitude... My God, how well we were attended, impeccably, from start to finish!!! It is much more worth going to this Coco Bambu and avoiding the Beira Mar!!!"
13 de dezembro de 2017,50,Tudo de bom,"Excelente restaurante, na Av beira mar, especialista em frutos do mar, tem uma salada com Camaroes , castanha e manga maravilhosa, os pratos são enormes e servem mais de 1 pessoa.","Excellent restaurant, on Av Beira Mar, specialist in seafood, it has a wonderful salad with Camaroes, chestnuts and mango, the dishes are huge and serve more than 1 person."
12 de dezembro de 2017,50,Almoco,Camarao olinda uma delicia muito otimo obrigado aos garcons Abraao e kennedy muito obrigado meninos nota 10,Camarão olinda a very great delight thank you to the waiters Abraao and kennedy thank you very much boys grade 10
12 de dezembro de 2017,50,Almoço,"Comemos um popetone e um peixe a pizzaiolo.. os pratos servem mto bem e estavam deliciosos! Ótimo atendimento! Abraao, Sabino e Mariano (garçons)","We ate a popetone and a fish pizzaiolo.. the dishes served very well and were delicious! Great service! Abraao, Sabino and Mariano (waiters)"
11 de dezembro de 2017,50,Excelente em tudo,"O Mota, um excelente garçom! Gentil, atencioso, rápido e muito alegre. A comida, como sempre, maravilhosa.","Mota, an excellent waiter! Kind, attentive, fast and very cheerful. The food, as always, was wonderful."
11 de dezembro de 2017,50,Jantar,Ótima noite !pizza crocante exelente muito gostosa Amei tudo a garçonete Jessica estar de parabéns atenciosa simpática e competente!,Great night !Excellent crispy pizza very tasty I loved everything the waitress Jessica was to be congratulated attentive friendly and competent!
11 de dezembro de 2017,50,Almoço,"Excelente atendimento dos garçons: Felipe, Erivelton e Viana juntamente com o gerente Oriston. Comida como sempre muito boa e total atenção e simpatia dos garçons.","Excellent service from the waiters: Felipe, Erivelton and Viana along with the manager Oriston. Food as always very good and total attention and friendliness of the waiters."
11 de dezembro de 2017,50,Almoço,"Atendimento excelente do garçom Felipe Brito, Erivelton e Viana juntamente com o gerente Oriston. Todos muito educados, simpáticos e atenciosos. Além da comida nunca decepcionar, estando sempre muito boa.","Excellent service from the waiter Felipe Brito, Erivelton and Viana along with the manager Oriston. All very polite, friendly and attentive. Besides the food never disappoints, it's always very good."
11 de dezembro de 2017,50,Almoço,"Bom atendimento do Felipe Brito e Erivelto Viana! Super rápido e, sem contar, com a rapidez do atendimento!","Good service from Felipe Brito and Erivelto Viana! Super fast and, not to mention, the speed of service!"
11 de dezembro de 2017,50,Almoço,"Camarão de Olinda , simplismos fantástico. Sobre o atendimento muito bom , como sempre atenciosos e gentis. Abraão e Ocion.","Shrimp from Olinda, fantastic simplisms. About the very good service, as always attentive and kind. Abraham and Ocion."
10 de dezembro de 2017,50,Recomendação,"O lugar é aconchegante, uma luz ambiente agradável, um som ambiente ótimo, garçons bem apessoados e eficientes. Deixo minha ressalva em especial ao Garçon PAULO, nota MIL... Um restaurante típico tantos para casais, reunir amigos e família.","The place is cozy, a pleasant ambient light, a great ambient sound, very personable and efficient waiters. I leave my reservation in particular to Garçon PAULO, note MIL... A typical restaurant for couples, gathering friends and family."
8 de dezembro de 2017,50,Almoço,"Peixe a delícia. Ótima comida e atendimento (Gabriel, Abraão, Daniel e Valdenia). É pra finalizar de sobremesa: cocada com sorvete.","Delicious fish. Great food and service (Gabriel, Abraão, Daniel and Valdenia). To finish off dessert: cocada with ice cream."
8 de dezembro de 2017,50,Almoço,"Desfrutamos de um delicioso e bem servido peixe a Delícia. Agradecemos aos garçons Daniel, Gabriel e Abraão.","We enjoyed a delicious and well served fish delícia. We thank the waiters Daniel, Gabriel and Abraão."
8 de dezembro de 2017,50,Almoço,Silvia garçonete super atenciosa. Os pratos muitos bem servidos e atendimento ágil. Recomendo. Ambiente aconchegante e agradável e música ao vivo no almoço.,Silvia waitress super attentive. The dishes were very good and the service was quick. I recommend. Cozy and pleasant atmosphere and live music at lunch.
8 de dezembro de 2017,50,Atendimento e Sabor,"Muito bem atendido e inesquecível o sabor dos alimentos , não da para vir a Fortaleza ver vir no Coco Banbu !!!","Very well attended and the flavor of the food is unforgettable, you can't come to Fortaleza to see Coco Banbu !!!"
2 de dezembro de 2017,50,Excelente,"Um lugar aconchegante, lindo e a comida nem se fale. Com certeza recomendo. Os preços são bem variados.","A cozy, beautiful place and the food is not to be talked about. I definitely recommend. Prices are quite varied."
30 de novembro de 2017,50,Fabuloso,"Lugar incrível, comida fabulosa, atendimento ""da nossa casa"" dos amigos Julianderson e Cassio. Vinhos da melhor qualidade. Várias opções pra diversos gostos, mas não percam os camarões da casa.","Amazing place, fabulous food, service ""from our house"" from friends Julianderson and Cassio. Best quality wines. Several options for different tastes, but don't miss the house shrimp."
30 de novembro de 2017,50,Experiência Ímpar,"Ambiente agradável, uma grande variedade de opções no cardápio, todas de ótima qualidade. E o Felipe e o Daniel foram impecáveis no atendimento. recomendo!","Pleasant atmosphere, a wide variety of options on the menu, all of great quality. And Felipe and Daniel were impeccable in the service. I recommend!"
